ADM2|37|1471|1631760|Kota Pekanbaru|0.55|101.48333|Kota Pekanbaru,Kotamadya Pakanbaru,Kotamadya Pekanbaru,Kotapradja Pakanbaru
ADM2|07|3375|1631763|Kota Pekalongan|-6.89333|109.67583|Kota Pekalongan,Kotamadya Pekalongan,Kotapradja Pekalongan,Pekalongan
ADM2|PE|9402|1631789|Kabupaten Jayawijaya|-4.08333|138.91667|Jayawijaya Regency,Kabupaten Djajawidjaja Timur,Kabupaten Jaya Wijaya,Kabupaten Jayawijaya,Kabupaten Jayawijaya Timur,Kabupaten Pegunungan Jayawijaya
ADM2|24|1376|1631904|Kota Payakumbuh|-0.21667|100.63333|Kota Payakumbuh,Kotamadya Pajakumbuh,Kotamadya Payakumbuh,Kotapradja Pajakumbuh
ADM2|07|3318|1631990|Kabupaten Pati|-6.73333|111.08333|Daerah Tingkat II Pati,Kabupaten Pati,Pati,Pati Regency
ADM2|08|3575|1632031|Kota Pasuruan|-7.65|112.90833|Kota Pasuruan,Kotamadya Pasuruan,Kotapradja Pasuruan,Pasoeroean,Pasuruan
ADM2|08|3514|1632032|Kabupaten Pasuruan|-7.75|112.83333|Daerah Tingkat II Pasuruan,Kabupaten Pasuruan,Pasuruan Regency
ADM2|38|7372|1632352|Kota Parepare|-4.03333|119.66667|Kota Pare-pare,Kota Parepare,Kotamadya Parepare,Kotapradja Parepare,Parepare
ADM2|PT|9410|1632622|Kabupaten Paniai|-3.83333|136.41667|Kabupaten Djajawidjaja Barat,Kabupaten Jayawijaya Barat,Kabupaten Paniai,Paniai Regency
ADM2|35|1971|1632653|Kota Pangkal Pinang|-2.11667|106.11667|Kota Pangkal Pinang,Kotamadya Pangkalpinang,Kotapraja Pangkalpinang
ADM2|38|7309|1632723|Kabupaten Pangkajene Dan Kepulauan|-4.7827|119.5506|Daerah Tingkat II Pangkadjene dan Kepulauan,Kabupaten Pangkadjene,Kabupaten Pangkajene,Kabupaten Pangkajene Kepulauan,Kabupaten Pangkajene dan Kepulauan,Pangkajene Islands Regency,Pangkajene dan Kepulauan
ADM2|33|3601|1632822|Kabupaten Pandeglang|-6.49861|105.89167|Daerah Tingkat II Pandeglang,Kabupaten Pandegelang,Kabupaten Pandeglang,Pandeglang
ADM2|08|3512|1632902|Kabupaten Situbondo|-7.68333|114.03333|Daerah Tingkat II Panarukan,Kabupaten Panarukan,Kabupaten Situbondo,Situbondo,Situbondo Regency
ADM2|08|3528|1632977|Kabupaten Pamekasan|-7.06667|113.5|Daerah Tingkat II Pamekasan,Kabupaten Pamekasan,Pamekasan
ADM2|21|7271|1633033|Kota Palu|-0.86972|119.9|Kota Palu,Kota administratip Palu,Palu
ADM2|32|1671|1633069|Kota Palembang|-2.96667|104.75|Kota Palembang,Kotamadya Palembang,Kotapradja Palembang
ADM2|13|6271|1633117|Kota Palangka Raya|-1.76979|113.73126|Kotamadya Palangkaraja,Kotamadya Palangkaraya
ADM2|24|1306|1633373|Kabupaten Padang Pariaman|-0.55|100.23333|Kabupaten Padang Pariaman,Padang Pariaman Regency,Pati
ADM2|24|1374|1633374|Kota Padang Panjang|-0.46953|100.40364|Kota Padang Panjang,Kotamadya Padangpandjang,Kotamadya Padangpanjang,Kotapradja Padangpandjang
ADM2|24|1371|1633407|Kota Padang|-0.9|100.45|Kota Padang,Kotamadya Padang,Kotapradja Padang
ADM2|08|3501|1633438|Kabupaten Pacitan|-8.125|111.17806|Daerah Tingkat II Patjitan,Kabupaten Pacitan,Kabupaten Patjitan,Pacitan,Pacitan Regency
ADM2|32|1601|1633658|Kabupaten Ogan Komering Ulu|-4.13333|104.06667|Daerah Tingkat II Ogan Komering Ulu,Kabupaten Ogan Komering Hulu,Kabupaten Ogan Komering Ulu,Kabupaten Ogan dan Komering Ulu,Ogan Komering Ulu Regency
ADM2|32|1602|1633659|Kabupaten Ogan Komering Ilir|-3.35|105.38333|Daerah Tingkat II Ogan Komering Ilir,Kabupaten Ogan Komering Ilir,Ogan Komering Ilir Regency
ADM1|18||1633791|East Nusa Tenggara|-8.65738|121.07937|Aust-Nusa Tenggara,Baafata Nusa Tenggara,Chygysh Nusa Tenggara,Daerah Tingkat I Nusa Tenggara Timur,East Nusa Tenggara,Gabas Nusa Tenggara,Nusa Tangorai Sharkˌi,Nusa Tenggara Mashariki,Nusa Tenggara Oriental,Nusa Tenggara Timur,Nusa Tenggara Wetan,Nusa Tenggara Wétan,Ost-Nusa Tenggara,Petites iles de la Sonde orientales,Petites îles de la Sonde orientales,Provinsi Nusa Tenggara Timur,Sharqiy Nusa Tenggara,Shygysty Nusa Tenggara,Sərq Nusa Tenggara,Xagejifka Nusa Tenggara,dong nu sha deng jia la,dong nu sha deng jia la sheng,dongnusatoungara zhou,khtyځ nwsa tnګarh,nwsa tngara shrqy,purava nusa ten'gara,purba nusa tengara,Øst-Nusa Tenggara,Şərq Nusa Tenggara,Нуса Тангораи Шарқӣ,Чыгыш Нуса Тенггара,Шығысты Нуса Тенггара,ختیځ نوسا تنګاره,نوسا تنگارا شرقی,পূর্ব নুসা তেঙ্গারা,ਪੂਰਵ ਨੂਸਾ ਤੇਨ੍ਗਰਾ,ምsiraqi nusa tenigara,ምስራቅ ኑሳ ተንጋራ,東ヌサトゥンガラ州,東努沙登加拉,東努沙登加拉省
ADM1|17||1633792|West Nusa Tenggara|-8.74|117.5333|Batys Nusa Tenggara,Batysh Nusa Tenggara,G'arbiy Nusa Tenggara,Galbeed Nusa Tenggara,Giddu Nusa Tenggara,Kөnbatysh Nusa Tenggara,Nusa Tangorai Garb,Nusa Tenggara Barat,Nusa Tenggara Kulon,Nusa Tenggara Magharibi,Nusa Tenggara Occidental,Nusa Tenggara Ocidental,Petites iles de la Sonde occidentales,Petites îles de la Sonde occidentales,Propinsi Nusa Tenggara Barat,Provinsi Nusa Tenggara Barat,Qərb Nusa Tenggara,West Nusa Tenggara,Yamma Nusa Tenggara,lwydyz nwsa tnګarh,nwsa tngara ghrby,pachama nusa ten'gara,pascima nusa tengara,xinusatoungara zhou,Батыс Нуса Тенггара,Батыш Нуса Тенггара,Көнбатыш Нуса Тенггара,Нуса Тангораи Ғарб,لویدیز نوسا تنګاره,نوسا تنگارا غربی,পশ্চিম নুসা তেঙ্গারা,ਪੱਛਮ ਨੂਸਾ ਤੇਨ੍ਗਰਾ,ምʾirabi nusa tenigara,ምዕራብ ኑሳ ተንጋራ,西ヌサトゥンガラ州
ADM2|08|3518|1634130|Kabupaten Nganjuk|-7.56667|111.95|Daerah Tingkat II Ngandjuk,Kabupaten Ngandjuk,Kabupaten Nganjuk,Nganjuk,Nganjuk Regency
ADM2|18|5312|1634193|Kabupaten Ngada|-8.66667|121|Daerah Tingkat II Ngada,Kabupaten Ngada,Ngada Regency
ADM2|32|1605|1634643|Kabupaten Musi Rawas|-3.16667|103.21667|Daerah Tingkat II Musi Rawas,Kabupaten Musi Hulu Rawas,Kabupaten Musi Rawas,Kabupaten Musirawas,Mura,Musi Rawas Regency
ADM2|32|1606|1634644|Kabupaten Musi Banyuasin|-2.46667|103.73333|Daerah Tingkat II Musi Banjuasin,Kabupaten Musi Banyuasin,Kabupaten Musi Hilir Banjuasin,Kabupaten Musi Hilir Banyuasin,Kabupaten Musibanyuasin,Musi Banyuasin Regency,Musi Ilir Banyuasin
ADM2|13|6213|1634654|Kabupaten Murung Raya|-0.03333|114.28333|Kabupaten Murung Raja,Kabupaten Murung Raya,Murung Raya Regency
ADM2|22|7402|1634727|Kabupaten Muna|-4.96667|122.66667|Daerah Tingkat II Muna,Kabupaten Muna,Muna Regency
ADM2|08|3576|1635109|Kota Mojokerto|-7.47083|112.4375|Kota Mojokerto,Kotamadya Modjokerto,Kotamadya Mojokerto,Kotapradja Modjokerto,Mojokerto
ADM2|08|3516|1635110|Kabupaten Mojokerto|-7.55|112.48333|Daerah Tingkat II Modjokerto,Kabupaten Modjokerto,Kabupaten Mojokerto,Mojokerto,Mojokerto Regency
ADM2|PS|9401|1635387|Kabupaten Merauke|-7.69611|139.68194|Daerah Tingkat II Merauke,Kabupaten Merauke,Merauke Regency
ADM2|17|5271|1635881|Kota Mataram|-8.58333|116.11667|Kota Administratip Mataram,Kota Mataram,Kotamadya Mataram
ADM2|38|7308|1636028|Kabupaten Maros|-5.05|119.68333|Daerah Tingkat II Maros,Kabupaten Maros,Maros,Maros Regency
ADM2|39|9105|1636306|Kabupaten Manokwari|-0.9|133.73333|Daerah Tingkat II Manokwari,Kabupaten Manokwari,Manokwari Regency
ADM2|18|5313|1636422|Kabupaten Manggarai|-8.56667|120.43333|Daerah Tingkat II Manggarai,Kabupaten Manggarai,Manggarai Regency
ADM2|31|7171|1636543|Kota Manado|1.51389|124.88194|Kota Manado,Kotamadya Manado,Kotapradja Manado
ADM2|41|7604|1636555|Kabupaten Mamuju|-2.46667|119.4|Daerah Tingkat II Mamudju,Kabupaten Mamudju,Kabupaten Mamuju,Mamuju,Mamuju Regency
ADM2|28|8102|1636625|Kabupaten Maluku Tenggara|-5.78333|132.73333|Daerah Tingkat II Maluku Tengara,Kabupaten Maluku Tenggara,Southeast Maluku Regency
ADM1|28||1636627|Provinsi Maluku|-3.23846|130.14527|Daerah Tingkat I Maluku,Maluco,Maluku,Maluku Province,Maluuku,Molucas,Moluccas,Moluques,Muluku,Propinsi Maluka,Propinsi Maluku,Provinsi Maluku,maluku,malwkw,maruku zhou,mlwkw,Малуку,مالوکو,ملوکو,মালুকু,ਮਲੁਕੁ,ማሉኩ,マルク州
ADM2|08|3573|1636712|Kota Malang|-7.98333|112.63333|Kota Malang,Kotamadya Malang,Kotapradja Malang,Malang
ADM2|08|3507|1636713|Kabupaten Malang|-8.2|112.66667|Daerah Tingkat II Malang,Kabupaten Malang,Malang,Malang Regency
ADM2|41|7601|1636805|Kabupaten Majene|-3.13139|118.87139|Daerah Tingkat II Madjene,Kabupaten Madjene,Kabupaten Majene,Majene,Majene Regency
ADM2|30|3210|1636815|Kabupaten Majalengka|-6.81667|108.28333|Daerah Tingkat II Madjalengka,KJT,Kabupaten Majalengka,Kapubaten Madjalengka,Majalengka,Majalengka Regency
ADM2|07|3371|1636882|Kota Magelang|-7.48333|110.21667|Kota Magelang,Kotamadya Magelang,Kotapradja Magelang,Magelang,Magelang Regency
ADM2|08|3577|1636927|Kota Madiun|-7.62778|111.52778|Kota Madiun,Kotamadya Madiun,Madiun
ADM2|08|3519|1636929|Kabupaten Madiun|-7.625|111.65|Daerah Tingkat II Madiun,Kabupaten Madiun,Madiun,Madiun Regency
ADM2|08|3508|1637089|Kabupaten Lumajang|-8.13333|113.13333|Daerah Tingkat II Lumadjang,Kabupaten Lumadjang,Kabupaten Lumajang,Lumajang
ADM2|17|5203|1637365|Kabupaten Lombok Timur|-8.53333|116.51667|Daerah Tingkat II Lombok Timur,Kabupaten Lombok Timur
ADM2|17|5202|1637366|Kabupaten Lombok Tengah|-8.7|116.3|Central Lombok Regency,Daerah Tingkat II Lombok Tengah,Kabupaten Lombok Tengah,Lombok Tengah
ADM2|17|5201|1637367|Kabupaten Lombok Barat|-8.66667|116.13333|Daerah Tingkat II Lombok Barat,Kabupaten Lombok Barat,West Lombok Regency
ADM2|33|3602|1638238|Kabupaten Lebak|-6.65|106.21667|Daerah Tingkat II Lebak,Kabupaten Lebak,Lebak,Lebak Regency
ADM2|15|1806|1638531|Kabupaten Lampung Utara|-4.81667|104.8|Daerah Tingkat II Lampung Utara,Kabupaten Lampung Utara,North Lampung Regency
ADM2|15|1805|1638532|Kabupaten Lampung Tengah|-4.86667|105.26667|Central Lampung Regency,Daerah Tingkat II Lampung Tengah,Kabupaten Lampung Tengah
ADM1|15||1638535|Provinsi Lampung|-5|105|Daerah Tingkat I Lampung,Lampung,Propinsi Lampung,Provinsi Lampung,lamapuga,lampwng,lampwnګ,laምፑniግ,lyampum,ranpun zhou,Лампунг,لامپونګ,لامپونگ,ল্যাম্পুং,ਲਾਮਪੁੰਗ,ላምፑንግ,ランプン州
ADM2|30|3208|1639093|Kabupaten Kuningan|-7|108.56667|Daerah Tingkat II Kuningan,Kabupaten Kuningan,Kuningan,Kuningan Regency
ADM2|07|3319|1639214|Kabupaten Kudus|-6.78333|110.88333|Daerah Tingkat II Kudus,Kabupaten Kudos,Kabupaten Kudus,Kudus,Kudus Regency
ADM2|13|6202|1639475|Kabupaten Kotawaringin Timur|-2.08333|112.76667|Daerah Tingkat II Kotawaringin Timur,East Kotawaringin Regency,Kabupaten Kotawaringin Timur
ADM2|13|6201|1639476|Kabupaten Kotawaringin Barat|-2.51667|111.7|Daerah Tingkat II Kotawaringin Barat,Kabupaten Kotawaringin Barat,Kutawaringin Barat,West Kotawaringin Regency
ADM2|12|6302|1639532|Kabupaten Kota Baru|-2.76667|116|Daerah Tingkat II Kotabaru,Kabupaten Kota Baru,Kabupaten Kotabaru,Kotabaru Regency
ADM2|22|7404|1639753|Kabupaten Kolaka|-3.96667|121.56667|Daerah Tingkat II Kolaka,Kabupaten Kolaka,Kolaka Regency
ADM2|02|5105|1639849|Kabupaten Klungkung|-8.55|115.41667|Daerah Tingkat II Klungkung,Kabupaten Klungkung,Klungkung Regency
ADM2|07|3310|1639899|Kabupaten Klaten|-7.68333|110.63333|Daerah Tingkat II Klaten,Kabupaten Klaten,Klaten,Klaten Regency,ꦏ꧀ꦭꦛꦺꦤ꧀
ADM2|11|6106|1640126|Kabupaten Ketapang|-1.58333|110.56667|Daerah Tingkat II Ketapang,Kabupaten Ketapang,Ketapang Regency
ADM2|05|1501|1640224|Kabupaten Kerinci|-2.01667|101.5|Daerah Tingkat II Kerintji,KRC,Kabupaten Kerinci,Kabupaten Kerintji,Kerinci Regency
ADM2|22|7471|1640342|Kota Kendari|-4.01667|122.53333|Kota Administratip Kendari,Kota Kendari,Kotamadya Kendari
ADM2|08|3571|1640656|Kota Kediri|-7.825|112.01667|Kediri,Kota Kediri,Kotamadya Kediri,Kotapradja Kediri
ADM2|08|3506|1640657|Kabupaten Kediri|-7.78333|112.11667|Daerah Tingkat II Kediri,Kabupaten Kediri,Kediri,Kediri Regency
ADM2|13|6209|1640948|Kabupaten Katingan|-1.68333|113.21667|Kabupaten Katingan,Katingan Regency
ADM2|30|3215|1641133|Kabupaten Karawang|-6.24972|107.41611|Daerah Tingkat II Karawang,Daerah Tingkat II Krawang,Kabupaten Karawang,Kabupaten Krawang,Karawang,Karawang Regency
ADM2|11|6108|1641395|Kabupaten Kapuas Hulu|0.83333|112.8|Daerah Tingkat II Kapuas Hulu,Kabupaten Kapuas Hulu,Kapuas Hulu Regency
ADM2|13|6203|1641398|Kabupaten Kapuas|-1.75|114.3|Daerah Tingkat II Kapuas,Kabupaten Kapuas,Kapuas Regency
ADM1|14||1641897|Provinsi Kalimantan Timur|0.5|116.5|Aust-Kalimantan,Baafata Kalimantan,Borneo Wschodnie,Chygysh Kalimantan,Chygysh Kalimanttan,Daerah Tingkat I Kalimantan Timur,Dong Kalimantan,East Kalimantan,Gabas Kalimantan,Itae-Kalimantan,Itä-Kalimantan,Kalimantan Mashariki,Kalimantan Oriental,Kalimantan Timur,Kalimantan Wetan,Kalimantan Wétan,Kalimantan oriental,Kˌalimantanii Sharkˌi,Oost-Kalimantan,Ost-Kalimantan,Propinsi Kalimantan Timur,Provinsi Kalimantan Timur,Sharqiy Kalimantan,Shygysty Kˌұlimantan,Sərq Kalimantan,Xagejifka Kalimantan,canghwad kali man tan tawan xxk,dong jia li man dan sheng,dongkarimantan zhou,kalmntan alshrqyt,kalymantan shrqy,khtyځ kalymantan,purava kalimantana,purba kalimantana,Øst-Kalimantan,Đông Kalimantan,Şərq Kalimantan,Чыгыш Калимантан,Чыгыш Калиманттан,Шығысты Құлимантан,Қалимантании Шарқӣ,ختیځ کالیمانتان,كالمنتان الشرقية,کالیمانتان شرقی,পূর্ব কালিমান্তান,ਪੂਰਵ ਕਾਲੀਮਾਂਤਾਨ,จังหวัดกาลีมันตันตะวันออก,ምsiraqi kalimanitani,ምስራቅ ካሊማንታን,東カリマンタン州,東加里曼丹省
ADM1|13||1641898|Provinsi Kalimantan Tengah|-2|113.5|Borbor Kalimanttan,Central Kalimantan,Daerah Tingkat I Kalimantan Tengah,Dhexe Kalimantan,Giddu Kalimantan,Kalimantan Central,Kalimantan Kati,Kalimantan Tengah,Kˌalimantanii Markazi,Markaziy Kalimantan,Mərkəzi Kalimantan,Ortalykˌ Kˌұlimantan,Propinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,Tsakiyar Kalimantan,kalymantan mrkzy,kendari kalimantana,madhya kalimantana,mekakelenya kalimanitani,mrkzy kalymantan,zhong yangkarimantan zhou,Борбор Калиманттан,Орталық Құлимантан,Қалимантании Марказӣ,Үzək Kalimantan,Үзәк Калимантан,مرکزی کالیمانتان,کالیمانتان مرکزی,মধ্য কালিমান্তান,ਕੇਂਦਰੀ ਕਾਲੀਮਾਂਤਾਨ,መካከለኛ ካሊማንታን,中央カリマンタン州
ADM1|12||1641899|Provinsi Kalimantan Selatan|-2.5|115.5|Borneo Poludniowe,Borneo Południowe,Cənub Kalimantan,Daerah Tingkat I Kalimantan Selatan,Etelae-Kalimantan,Etelä-Kalimantan,Janubiy Kalimantan,Kalimantan Kidul,Kalimantan Kusini,Kalimantan Meridional,Kalimantan Selatan,Kalimantan du Sud,Kibbaa Kalimantan,Koonfur Kalimantan,Kudu Kalimantan,Kˌalimantanii Ҷanub,Kөn'jak Kalimantan,Nam Kalimantan,Oңtүstik Kˌұlimantan,Propinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,South Kalimantan,Tүshtүk Kalimanttan,Zuid-Kalimantan,dakhana kalimantana,daksina kalimantana,debubi kalimanitani,kalymantan aljnwbyt,kalymantan jnwby,nan jia li man dan sheng,nankarimantan zhou,swyly kalymantan,Көньяк Калимантан,Оңтүстік Құлимантан,Түштүк Калиманттан,Қалимантании Ҷануб,سویلي کالیمانتان,كاليمانتان الجنوبية,کالیمانتان جنوبی,দক্ষিণ কালিমান্তান,ਦੱਖਣ ਕਾਲੀਮਾਂਤਾਨ,ደቡብ ካሊማንታን,南カリマンタン州,南加里曼丹省
ADM1|11||1641900|Provinsi Kalimantan Barat|0|110.5|Batys Kˌұlimantan,Batysh Kalimanttan,Borneo Zachodnie,Daerah Tingkat I Kalimantan Barat,G'arbiy Kalimantan,Galbeed Kalimantan,Giddu Kalimantan,Kalimantan Barat,Kalimantan Kulon,Kalimantan Magharibi,Kalimantan Occidental,Kalimantan Ocidental,Kalimantan occidental,Kˌalimantanii Garb,Kөnbatysh Kalimantan,Laensi-Kalimantan,Länsi-Kalimantan,Propinsi Kalimantan Barat,Provinsi Kalimantan Barat,Qərb Kalimantan,Tay Kalimantan,Tây Kalimantan,Vakaru Kalimantanas,Vakarų Kalimantanas,West Kalimantan,West-Kalimantan,Yamma Kalimantan,kalmntan alghrbyt,kalymantan ghrby,lwydyz kalymantan,pachama kalimantana,pascima kalimantana,xi jia li man dan sheng,xikarimantan zhou,Батыс Құлимантан,Батыш Калиманттан,Көнбатыш Калимантан,Қалимантании Ғарб,كالمنتان الغربية,لویدیز کالیمانتان,کالیمانتان غربی,পশ্চিম কালিমান্তান,ਪੱਛਮ ਕਾਲੀਮਾਂਤਾਨ,ምʾirabi kalimanitani,ምዕራብ ካሊማንታን,西カリマンタン州,西加里曼丹省
ADM2|08|3517|1642413|Kabupaten Jombang|-7.55|112.26667|Daerah Tingkat II Djombang,Jombang,Kabupaten Djombang,Kabupaten Jombang
ADM2|07|3320|1642545|Kabupaten Jepara|-6.6|110.78333|Daerah Tingkat II Djepara,Jepara,Kabupaten Djepara,Kabupaten Jepara
ADM2|38|7304|1642569|Kabupaten Jeneponto|-5.63333|119.71667|Daerah Tingkat II Djeneponto,Jeneponto,Jeneponto Regency,Kabupaten Djeneponto,Kabupaten Jeneponto
ADM2|02|5101|1642584|Kabupaten Jembrana|-8.31667|114.68333|Daerah Tingkat II Djembrana,Djembranau,Jembrana Regency,Kabupaten Djembrana,Kabupaten Jembrana
ADM2|08|3509|1642587|Kabupaten Jember|-8.23333|113.66667|Daerah Tingkat II Djember,Jember,Jember Regency,Kabupaten Jember
ADM2|36|9403|1642655|Kabupaten Jayapura|-2.98333|139.98333|Daerah Tingkat II Sukarnapura,Kabupaten Djajapura,Kabupaten Jayapura,Kabupaten Sukarnapura
ADM1|08||1642668|Jawa Timur|-7.7394|112.5099|Aust-Java,Baafata Java,Cava Rocvetisi,Cava Rocvetışi,Chygysh Java,Daerah Tingkat I Djawa Timur,Deng Jawa,Dogu Cava,Dong Java,Dorno Zhava,Doğu Cava,Dwyrain Jawa,Dĕ̤ng Jawa,East Java,Gabas Java,Giava Oriental,Giava Orientale,Istochna Java,Itae-Jaava,Itä-Jaava,Iztochna Java,Java Mashariki,Java Oriental,Java Timur,Java oriental,Jawa Timu,Jawa Timur,Jawa Wetan,Jawa Wschodnia,Jawa Wétan,Oost-Java,Orienta Javo,Ost-Java,Propinsi Djawa Timur,Propinsi Jawa Timur,Provincia Java de Est,Provinsi Jawa Timur,Rytu Java,Rytų Java,Sharqiy Java,Shygysty Java,Silangang Java,Sinirangan nga Java,Skhidna Java,Sərq Java,Tang Jawa,Tung Chau-oa-sen,Tûng Cháu-ôa-sén,Vostochnaja Java,Vychodni Java,Vzhodna Java,Východní Jáva,Wschodnia Jawa,Xagejifka Java,aghmosavleti iava,dong zhao wa,dong zhao wa sheng,dongjawa zhou,jawatimuleu ju,jawh aftwznwn,jawh shrqy,jawt alshrqyt,khtyځ jawa,mshrqy jawa,purava java,purba jabha,purva java,Øst-Java,Đông Java,Ġiava Oriental,Şərq Java,Восточная Ява,Дорно Жава,Източна Ява,Источна Јава,Східна Ява,Чыгыш Ява,Шығысты Ява,Ҷavi Sharkˌi,Ҷави Шарқӣ,جاوة الشرقية,جاوه افتوزنون,جاوه شرقی,ختیځ جاوا,صوبہ چڑھدا جاوا,مشرقی جاوا,पूर्व जावा,পূর্ব জাভা,ਪੂਰਵ ਜਾਵਾ,აღმოსავლეთი იავა,ምsiraqi java,ምስራቅ ጃቫ,东爪哇省,東ジャワ州,東爪哇,자와티무르 주
ADM1|07||1642669|Provinsi Jawa Tengah|-7.5|110|Borbor Java,Central Java,Daerah Tingkat I Djawa Tengah,Dhexe Java,Giddu Java,Java Central,Java Kati,Java Tengah,Java central,Jawa Srodkowa,Jawa Tengah,Jawa Środkowa,Keski-Jaava,Markaziy Java,Midden-Java,Mərkəzi Java,Ortalykˌ Java,Propinsi Djawa Tengah,Propinsi Jawa Tengah,Provincia Java Centrala,Provincia Java Centrală,Provinsi Jawa Tengah,Trung Java,Tsakiyar Java,jawa mrkzy,jawt alwsty,kendari java,madhya jabha,mekakelenya java,mrkzy jawa,zhong yangjawa zhou,zhong zhao wa sheng,Борбор Ява,Орталық Ява,Үzək Java,Үзәк Ява,Ҷavi Markazi,Ҷави Марказӣ,جاوا مرکزی,جاوة الوسطى,مرکزی جاوا,মধ্য জাভা,ਕੇਂਦਰੀ ਜਾਵਾ,መካከለኛ ጃቫ,中央ジャワ州,中爪哇省
ADM1|30||1642672|Jawa Barat|-6.75|107.5|Bati Cava,Batys Java,Batysh Java,Batı Cava,Cava Rocawani,Daerah Tingkat I Djawa Barat,G'arbiy Java,Galbeed Java,Giava Occidentale,Giava Osidental,Giddu Java,Gorllewin Jawa,Java Barat,Java Magharibi,Java Occidental,Java Ocidental,Java occidental,Jawa Barat,Jawa Kulon,Jawa Zachodnia,Kanlurang Java,Katundan nga Java,Kөnbatysh Java,Laensi-Jaava,Länsi-Jaava,Okcidenta Javo,Propinsi Djawa Barat,Propinsi Jawa Barat,Provincia Java de Vest,Provinsi Jawa Barat,Qərb Java,Sa Jawa,Se Jawa,Si Chau-oa-sen,Sî Cháu-ôa-sén,Să̤ Jawa,Tay Java,Tây Java,Vakaru Java,Vakarų Java,Vestjava,Wast Java,West Java,West-Java,Yamma Java,Zakhidna Java,Zapadna Java,Zapadnaja Java,Zapadni Java,Západní Jáva,canghwad chwa tawan tk,dasavleti iava,jawabalas ju,jawh aftwnshyn,jawh ghrby,jawt alghrbyt,lwydyz jawa,mghrby jawa,pachama java,pascima jabha,pascima java,xi zhao wa,xi zhao wa sheng,xijawa zhou,Ġiava Osidental,Батыс Ява,Батыш Ява,Западна Јава,Западна Ява,Западная Ява,Західна Ява,Көнбатыш Ява,Ҷavi Garb,Ҷави Ғарб,Өрнө Жава,جاوة الغربية,جاوه افتونشین,جاوه غربی,صوبہ لہندا جاوا,لویدیز جاوا,مغربی جاوا,पश्चिम जावा,পশ্চিম জাভা,ਪੱਛਮ ਜਾਵਾ,จังหวัดชวาตะวันตก,დასავლეთი იავა,ምʾirabi java,ምዕራብ ጃቫ,西ジャワ州,西爪哇,西爪哇省,자와바랏 주
ADM1|05||1642856|Provinsi Jambi|-1.5|103|Daerah Tingkat I Djambi,Jaambi,Jambi,Propinsi Djambi,Propinsi Jambi,Propinsi Sri Indrapura,Provinsi Jambi,Zhambi,jambi,jamby,janbi zhou,jaምbi,jmby,Жамби,Жамбӣ,جامبی,جمبي,জাম্বি,ਜਾਂਬੀ,ጃምቢ,ジャンビ州
ADM2|05|1571|1642857|Kota Jambi|-1.61694|103.60028|Kota Jambi,Kotamadja Djambi,Kotamadya Jambi,Kotapradja Djambi
ADM2|04|3175|1642903|Kota Administrasi Jakarta Utara|-6.13611|106.90417|Kota Administrasi Jakarta Utara,Kota Jakarta Utara,Kotamadya Jakarta Utara,North Jakarta,Wilayah Djakarta Utara
ADM2|04|3172|1642904|Kota Administrasi Jakarta Timur|-6.25|106.8875|East Jakarta,Kota Administrasi Jakarta Timur,Kota Jakarta Timur,Kotamadya Jakarta Timur,Wilayah Djakarta Timuar
ADM2|04|3171|1642905|Kota Administrasi Jakarta Selatan|-6.26667|106.80833|Kota Administrasi Jakarta Selatan,Kota Jakarta Selatan,Kotamadya Jakarta Selatan,South Jakarta,Wilayah Djakarta Selatan
ADM1|04||1642907|Daerah Khusus Ibukota Jakarta|-6.2|106.83333|Cakarta,Daerah Chusus Ibukota Djakarta Raya,Daerah Khusus Ibokota Jakarta,Daerah Khusus Ibukota Jakarta,Daerah Khusus Ibukota Jakarta Raya,Djakarta,Dzhakarta,Greater Djakarta,Jacarta,Jakaarta,Jakaartaa,Jakarta,Jakarta Raya,Jakarta Special Capital Region,Kotapradja Djakarta-Raja,Propinsi DKI Jakarta,Yakarta,jakarata,jakarita,jakarta,jakaruta,jkartہ,Джакарта,Ҷakarta,Ҷакарта,جاکارتا,جکارتہ,জাকার্তা,ਜਕਾਰਤਾ,ጃካርታ,ジャカルタ
ADM2|04|3173|1642908|Kota Administrasi Jakarta Pusat|-6.18333|106.83333|Central Jakarta,Kota Administrasi Jakarta Pusat,Kota Jakarta Pusat,Kotamadya Jakarta Pusat,Wilayah Djakarta Pusat
ADM2|04|3174|1642909|Kota Administrasi Jakarta Barat|-6.16667|106.75|Kota Administrasi Jakarta Barat,Kota Jakarta Barat,Kotamadya Jakarta Barat,West Jakarta,Wilayah Djakarta Barat
ADM1|36||1643012|Provinsi Papua|-2.59026|139.41564|Daerah Tingkat I Irian Barat,Dutch New Guinea,Irian,Irian Barat,Nederlands Nieuw-Guinea,Nederlandsch Nieuw-Guinee,Netherland New Guinea,Netherlands New Guinea,Nieuw-Guinea,Nieuw-Guinee,Papouasie,Papua,Papuwa,Papuwaa,Papúa,Propinsi Irian Barat,Propinsi Irian Jaya,Provinsi Papua,Special Region of Papua,Tanah Papua,West Irian,West New Guinea,papu'a,papua zhou,papuya,papwa,Папуа,پاپوا,পাপুয়া,ਪਾਪੁਆ,ፓፑwa,ፓፑዋ,パプア州
